ID	CD_MCA
020070505	0201534
020070506	0201535
020070507	0201536
020070508	0201537
020070509	0201538
020070601	0201539
020070602	0201540
020070603	0201541
020070604	0201542
020070605	0201543
020070606	0201544
020070607	0201545
020070608	0201546
020070609	0201547
020070701	0201548
020070702	0201549
020070703	0201550
020070704	0201551
020070705	0201552
020070706	0201553
020070707	0201554
020070708	0201555
020070709	0201556
020070710	0201557
020070711	0201558
020070801	0201559
020070802	0201560
020070803	0201561
020070804	0201562
020070805	0201563
020070806	0201564
020070807	0201565
020070808	0201566
020070901	0201567
020070902	0201568
020070903	0201569
020070904	0201570
020070905	0201571
020070906	0201572
020070907	0201573
020070908	0201574
020070909	0201575
020070910	0201576
020070911	0201577
020071001	0201578
020071002	0201579
020071003	0201580
020071004	0201581
020071005	0201582
020071006	0201583
020071007	0201584
020071008	0201585
020071009	0201586
020071010	0201587
020071101	0201588
020071102	0201589
020071103	0201590
020071104	0201591
020071105	0201592
020071106	0201593
020071107	0201594
020071108	0201595
020071109	0201596
020071110	0201597
020071201	0201598
020071202	0201599
020071203	0201600
020071204	0201601
020071205	0201602
020071206	0201603
020071207	0201604
020071208	0201605
020071209	0201606
020071301	0201607
020071302	0201608
020071303	0201609
020071304	0201610
020071305	0201611
020071306	0201612
020071307	0201613
020071308	0201614
020071309	0201615
020071310	0201616
020071311	0201617
020071312	0201618
020071313	0201619
020071314	0201620
020071315	0201621
020071401	0201622
020071402	0201623
020071403	0201624
020071404	0201625
020071405	0201626
020071406	0201627
020071407	0201628
020071408	0201629
020071409	0201630
020071410	0201631
020071411	0201632
020071412	0201633
020071413	0201634
020071501	0201635
020071502	0201636
020071503	0201637
020071504	0201638
020071505	0201639
020071506	0201640
020071507	0201641
020071508	0201642
020071509	0201643
020071510	0201644
020071511	0201645
