ID	CD_MCA
260790105000707	2607901050000015
260790105000623	2607901050000015
260790105000901	2607901050000015
260790105000917	2607901050000015
260790105000698	2607901050000015
260790105000914	2607901050000015
260790105000694	2607901050000015
260790105000912	2607901050000015
260790105000733	2607901050000015
260790105000899	2607901050000015
260790105000699	2607901050000015
260790105000642	2607901050000015
260790105000605	2607901050000015
260790105000598	2607901050000015
260790105000538	2607901050000015
260790105000773	2607901050000015
260790105000734	2607901050000015
260790105000645	2607901050000015
260790105000770	2607901050000015
260790105000575	2607901050000015
260790105000813	2607901050000015
260790105000815	2607901050000015
260790105000614	2607901050000015
260790105000821	2607901050000015
260790105000701	2607901050000015
260790105000606	2607901050000015
260790105000772	2607901050000015
260790105000820	2607901050000015
260790105000597	2607901050000015
260790105000646	2607901050000015
260790105000697	2607901050000015
260790105000897	2607901050000015
260790105000833	2607901050000016
260790105000832	2607901050000016
260790105000830	2607901050000016
260790105000831	2607901050000016
260790105000339	2607901050000017
260790105000889	2607901050000017
260680405000001	2606804050000001
260680405000238	2606804050000002
260680405000237	2606804050000002
260680405000228	2606804050000003
260680405000227	2606804050000003
260680405000004	2606804050000004
260680405000241	2606804050000005
260680405000184	2606804050000005
260680405000242	2606804050000005
260680405000183	2606804050000005
260680405000243	2606804050000005
260680405000129	2606804050000006
260680405000130	2606804050000006
260680405000007	2606804050000007
260680405000008	2606804050000008
260680405000009	2606804050000009
260680405000010	2606804050000010
260680405000011	2606804050000011
260680405000161	2606804050000012
260680405000160	2606804050000012
260680405000247	2606804050000013
260680405000244	2606804050000013
260680405000245	2606804050000013
260680405000246	2606804050000013
260680405000015	2606804050000014
